4.342666e+02,-1.125057e-01
4.343269e+02,-1.304683e-01
4.343871e+02,-1.457850e-01
4.344474e+02,-1.541273e-01
4.345077e+02,-1.532149e-01
4.345680e+02,-1.438973e-01
4.346282e+02,-1.301873e-01
4.346885e+02,-1.174029e-01
4.347487e+02,-1.107556e-01
4.348090e+02,-1.135971e-01
4.348693e+02,-1.262191e-01
4.349295e+02,-1.455033e-01
4.349898e+02,-1.656359e-01
4.350501e+02,-1.806172e-01
4.351103e+02,-1.862415e-01
4.351706e+02,-1.821498e-01
4.352309e+02,-1.712617e-01
4.352911e+02,-1.584019e-01
4.353514e+02,-1.479857e-01
4.354117e+02,-1.426355e-01
4.354719e+02,-1.422859e-01
4.355322e+02,-1.442059e-01
4.355924e+02,-1.441523e-01
4.356527e+02,-1.385104e-01
4.357130e+02,-1.262722e-01
4.357733e+02,-1.089966e-01
4.358335e+02,-8.989827e-02
4.358938e+02,-7.229969e-02
4.359540e+02,-5.930028e-02
4.360143e+02,-5.323857e-02
4.360746e+02,-5.564900e-02
4.361348e+02,-6.721965e-02
4.361951e+02,-8.705927e-02
4.362554e+02,-1.115710e-01
4.363156e+02,-1.325601e-01
4.363759e+02,-1.390184e-01
4.364362e+02,-1.227241e-01
4.364964e+02,-8.568475e-02
4.365567e+02,-3.916683e-02
4.366169e+02,3.747111e-03
4.366772e+02,3.395009e-02
4.367375e+02,4.766330e-02
4.367977e+02,4.438878e-02
4.368580e+02,2.662734e-02
4.369183e+02,-8.483962e-04
4.369785e+02,-3.073463e-02
4.370388e+02,-5.494617e-02
4.370991e+02,-6.716093e-02
4.371593e+02,-6.525379e-02
4.372196e+02,-5.251544e-02
4.372798e+02,-3.561198e-02
4.373401e+02,-2.161270e-02
4.374004e+02,-1.487081e-02
4.374607e+02,-1.646379e-02
4.375209e+02,-2.422868e-02
4.375812e+02,-3.423046e-02
4.376414e+02,-4.195584e-02
